date,year,month,quarter,state_name,state_abbr,cpi_value,source,data_type
2025-03-01,2025,3,Q1,Utah,UT,319.81765929468565,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,Utah,UT,321.45002690545715,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,Utah,UT,321.4200323993921,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,Utah,UT,322.6717260606577,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,Utah,UT,323.1768462277889,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,Vermont,VT,299.078440987371,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,Vermont,VT,300.8605332174551,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,Vermont,VT,302.80429692976145,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,Vermont,VT,302.9429188658381,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,Vermont,VT,303.7537623205993,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,Vermont,VT,304.9696852337519,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,Vermont,VT,304.74427154496954,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,Vermont,VT,307.0151032158233,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,Vermont,VT,308.00622173838457,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,Vermont,VT,307.2331130563121,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,Vermont,VT,307.4459085493833,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,Vermont,VT,306.03862826762185,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,Vermont,VT,308.40100585101663,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,Vermont,VT,310.7295274110664,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,Vermont,VT,311.8983920072074,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,Vermont,VT,312.58071071899786,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,Vermont,VT,314.10376230380166,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,Vermont,VT,313.52977962832364,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,Vermont,VT,315.00028625453297,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,Vermont,VT,315.331582411042,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,Vermont,VT,315.18329769070664,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,Vermont,VT,314.9415547320864,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,Vermont,VT,315.7739589840801,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,Vermont,VT,315.3725506842557,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,Vermont,VT,317.59096240465095,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,Vermont,VT,319.1254336235705,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,Vermont,VT,320.6499449216393,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,Vermont,VT,320.1647998253835,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,Vermont,VT,321.6748489226219,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,Vermont,VT,322.4720140610361,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,Vermont,VT,323.0430901014011,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,Virginia,VA,298.72925058303446,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,Virginia,VA,301.11652483708775,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,Virginia,VA,302.0876239345599,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,Virginia,VA,302.6886705070098,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,Virginia,VA,304.4763638677678,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,Virginia,VA,305.2552591093881,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,Virginia,VA,304.69309466138196,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,Virginia,VA,306.97016098872984,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,Virginia,VA,307.52106402989233,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,Virginia,VA,307.9564122724657,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,Virginia,VA,306.80563432391955,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,Virginia,VA,306.13441776808696,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,Virginia,VA,308.01952016741916,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,Virginia,VA,310.0014846348472,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,Virginia,VA,311.14485783247,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,Virginia,VA,313.2509595304541,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,Virginia,VA,313.2842056677461,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,Virginia,VA,314.45051598015095,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,Virginia,VA,313.7362739007516,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,Virginia,VA,314.5978966351121,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,Virginia,VA,315.1542879468034,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,Virginia,VA,314.95199861314757,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,Virginia,VA,316.04534101721896,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,Virginia,VA,315.1138559223837,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,Virginia,VA,317.18834074830687,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,Virginia,VA,318.81521274587783,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,Virginia,VA,319.35369841598776,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,Virginia,VA,320.78881024443604,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,Virginia,VA,321.2063477575794,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,Virginia,VA,321.24899007586595,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,Virginia,VA,323.0306267617372,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,Washington,WA,298.74358776317075,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,Washington,WA,300.22002291890306,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,Washington,WA,302.22617920961244,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,Washington,WA,303.656542933515,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,Washington,WA,303.919334859194,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,Washington,WA,304.658223481598,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,Washington,WA,305.7820084972155,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,Washington,WA,305.66408139160995,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,Washington,WA,308.38696234724597,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,Washington,WA,308.1434100939268,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,Washington,WA,306.3273096838162,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,Washington,WA,306.67982411419985,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,Washington,WA,308.15476615175214,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,Washington,WA,310.07935834851435,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,Washington,WA,311.39612135529626,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,Washington,WA,313.75707584629214,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,Washington,WA,314.61832285888295,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,Washington,WA,315.0847319687594,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,Washington,WA,314.3827892723999,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,Washington,WA,314.8495652544588,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,Washington,WA,315.1395868910371,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,Washington,WA,316.12820854402287,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,Washington,WA,315.84245217138414,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,Washington,WA,315.20123846664427,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,Washington,WA,318.03065103106445,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,Washington,WA,319.29873744380205,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,Washington,WA,319.1327659664834,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,Washington,WA,321.2524510058786,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,Washington,WA,322.219920285058,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,Washington,WA,322.2240660490939,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,Washington,WA,322.49181930092203,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,West Virginia,WV,299.6415932038217,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,West Virginia,WV,300.58478673214876,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,West Virginia,WV,301.64726800821546,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,West Virginia,WV,303.1132388884857,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,West Virginia,WV,304.6230454310432,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,West Virginia,WV,304.8128260231992,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,West Virginia,WV,305.83125902111374,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,West Virginia,WV,307.63078002799847,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,West Virginia,WV,307.96429471492524,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,West Virginia,WV,307.1100436957936,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,West Virginia,WV,307.7502473196296,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,West Virginia,WV,306.44229774193855,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,West Virginia,WV,308.3257668906054,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,West Virginia,WV,311.4409306266221,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,West Virginia,WV,312.67912659208974,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,West Virginia,WV,314.0772251287851,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,West Virginia,WV,313.4975450372968,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,West Virginia,WV,314.5852218745437,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,West Virginia,WV,315.57891511079174,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,West Virginia,WV,314.12649437702726,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,West Virginia,WV,315.7618058632481,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,West Virginia,WV,315.985607483024,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,West Virginia,WV,315.4788052143633,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,West Virginia,WV,315.93607556003275,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,West Virginia,WV,317.19861905663925,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,West Virginia,WV,319.10028474697674,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,West Virginia,WV,319.8794193464584,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,West Virginia,WV,320.1403263814743,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,West Virginia,WV,321.4854530033754,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,West Virginia,WV,322.9088648575806,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,West Virginia,WV,323.11055827205274,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,Wisconsin,WI,299.7940139142401,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,Wisconsin,WI,301.74691748692163,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,Wisconsin,WI,302.92855231199394,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,Wisconsin,WI,303.9398636103916,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,Wisconsin,WI,304.1048967016344,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,Wisconsin,WI,305.2899259070764,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,Wisconsin,WI,305.97994087966566,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,Wisconsin,WI,305.8264206611892,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,Wisconsin,WI,307.224207698648,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,Wisconsin,WI,308.7072682311687,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,Wisconsin,WI,307.19424138522794,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,Wisconsin,WI,306.71187472443137,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,Wisconsin,WI,309.06427063834917,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,Wisconsin,WI,309.3835860488921,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,Wisconsin,WI,311.9145943730404,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,Wisconsin,WI,313.94908152418253,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,Wisconsin,WI,313.93941122140205,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,Wisconsin,WI,313.61964748125,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,Wisconsin,WI,315.0392754638917,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,Wisconsin,WI,315.04461441919744,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,Wisconsin,WI,315.3406353405083,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,Wisconsin,WI,315.9333230166209,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,Wisconsin,WI,314.9633245153124,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,Wisconsin,WI,315.7330193876286,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,Wisconsin,WI,317.65640005727465,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,Wisconsin,WI,319.0819357968465,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,Wisconsin,WI,319.77875753071464,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,Wisconsin,WI,320.6763276469442,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,Wisconsin,WI,321.55736569960624,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,Wisconsin,WI,322.9426111175704,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,Wisconsin,WI,323.21386681189864,National_Estimate_BLS_API,Estimated
2023-01-01,2023,1,Q1,Wyoming,WY,299.55579926365687,National_Estimate_BLS_API,Estimated
2023-02-01,2023,2,Q1,Wyoming,WY,300.794128199738,National_Estimate_BLS_API,Estimated
2023-03-01,2023,3,Q1,Wyoming,WY,302.26960654303167,National_Estimate_BLS_API,Estimated
2023-04-01,2023,4,Q2,Wyoming,WY,303.6050907240962,National_Estimate_BLS_API,Estimated
2023-05-01,2023,5,Q2,Wyoming,WY,304.48822318779077,National_Estimate_BLS_API,Estimated
2023-06-01,2023,6,Q2,Wyoming,WY,305.13589024630136,National_Estimate_BLS_API,Estimated
2023-07-01,2023,7,Q3,Wyoming,WY,306.61132795603396,National_Estimate_BLS_API,Estimated
2023-08-01,2023,8,Q3,Wyoming,WY,305.417578524151,National_Estimate_BLS_API,Estimated
2023-09-01,2023,9,Q3,Wyoming,WY,308.59177395689966,National_Estimate_BLS_API,Estimated
2023-10-01,2023,10,Q4,Wyoming,WY,307.2479211791325,National_Estimate_BLS_API,Estimated
2023-11-01,2023,11,Q4,Wyoming,WY,307.2942293708377,National_Estimate_BLS_API,Estimated
2023-12-01,2023,12,Q4,Wyoming,WY,306.51059770261213,National_Estimate_BLS_API,Estimated
2024-01-01,2024,1,Q1,Wyoming,WY,308.4734918545826,National_Estimate_BLS_API,Estimated
2024-02-01,2024,2,Q1,Wyoming,WY,311.13487879660124,National_Estimate_BLS_API,Estimated
2024-03-01,2024,3,Q1,Wyoming,WY,312.29953934267974,National_Estimate_BLS_API,Estimated
2024-04-01,2024,4,Q2,Wyoming,WY,313.45033038310595,National_Estimate_BLS_API,Estimated
2024-05-01,2024,5,Q2,Wyoming,WY,313.3874639525719,National_Estimate_BLS_API,Estimated
2024-06-01,2024,6,Q2,Wyoming,WY,314.9743318200538,National_Estimate_BLS_API,Estimated
2024-07-01,2024,7,Q3,Wyoming,WY,314.2336797967453,National_Estimate_BLS_API,Estimated
2024-08-01,2024,8,Q3,Wyoming,WY,315.06907001540503,National_Estimate_BLS_API,Estimated
2024-09-01,2024,9,Q3,Wyoming,WY,314.8802812241001,National_Estimate_BLS_API,Estimated
2024-10-01,2024,10,Q4,Wyoming,WY,315.50749842433544,National_Estimate_BLS_API,Estimated
2024-11-01,2024,11,Q4,Wyoming,WY,314.9707994043249,National_Estimate_BLS_API,Estimated
2024-12-01,2024,12,Q4,Wyoming,WY,315.3314635064663,National_Estimate_BLS_API,Estimated
2025-01-01,2025,1,Q1,Wyoming,WY,317.40008464547344,National_Estimate_BLS_API,Estimated
2025-02-01,2025,2,Q1,Wyoming,WY,318.893772452221,National_Estimate_BLS_API,Estimated
2025-03-01,2025,3,Q1,Wyoming,WY,318.7228680214572,National_Estimate_BLS_API,Estimated
2025-04-01,2025,4,Q2,Wyoming,WY,320.03094984155086,National_Estimate_BLS_API,Estimated
2025-05-01,2025,5,Q2,Wyoming,WY,322.12853450329715,National_Estimate_BLS_API,Estimated
2025-06-01,2025,6,Q2,Wyoming,WY,323.10687161900876,National_Estimate_BLS_API,Estimated
2025-07-01,2025,7,Q3,Wyoming,WY,324.13039503870283,National_Estimate_BLS_API,Estimated
