state_name,state_abbr,year,effective_date,minimum_wage,source,raw_wage_text,table_number
New York,NY,2021,2021-01-01,12.5,DOL_Historical_Table_6,12.50,6
New York,NY,2022,2022-01-01,13.2,DOL_Historical_Table_6,13.20,6
New York,NY,2023,2023-01-01,14.2,DOL_Historical_Table_6,14.20,6
New York,NY,2024,2024-01-01,15.0,DOL_Historical_Table_6,15.00,6
North Carolina,NC,2020,2020-01-01,7.25,DOL_Historical_Table_6,7.25,6
North Carolina,NC,2021,2021-01-01,7.25,DOL_Historical_Table_6,7.25,6
North Carolina,NC,2022,2022-01-01,7.25,DOL_Historical_Table_6,7.25,6
North Carolina,NC,2023,2023-01-01,7.25,DOL_Historical_Table_6,7.25,6
North Carolina,NC,2024,2024-01-01,7.25,DOL_Historical_Table_6,7.25,6
North Dakota,ND,2020,2020-01-01,7.25,DOL_Historical_Table_6,7.25,6
North Dakota,ND,2021,2021-01-01,7.25,DOL_Historical_Table_6,7.25,6
North Dakota,ND,2022,2022-01-01,7.25,DOL_Historical_Table_6,7.25,6
North Dakota,ND,2023,2023-01-01,7.25,DOL_Historical_Table_6,7.25,6
North Dakota,ND,2024,2024-01-01,7.25,DOL_Historical_Table_6,7.25,6
Ohio,OH,2020,2020-01-01,8.7,DOL_Historical_Table_6,8.70,6
Ohio,OH,2021,2021-01-01,8.8,DOL_Historical_Table_6,8.80,6
Ohio,OH,2022,2022-01-01,9.3,DOL_Historical_Table_6,9.30,6
Ohio,OH,2023,2023-01-01,10.1,DOL_Historical_Table_6,10.10,6
Ohio,OH,2024,2024-01-01,10.45,DOL_Historical_Table_6,10.45,6
Oklahoma,OK,2020,2020-01-01,2.0,DOL_Historical_Table_6,2.00-7.25(g),6
Oklahoma,OK,2021,2021-01-01,2.0,DOL_Historical_Table_6,2.00-7.25(g),6
Oklahoma,OK,2022,2022-01-01,2.0,DOL_Historical_Table_6,2.00-7.25(g),6
Oklahoma,OK,2023,2023-01-01,2.0,DOL_Historical_Table_6,2.00-7.25(g),6
Oklahoma,OK,2024,2024-01-01,2.0,DOL_Historical_Table_6,2.00-7.25(g),6
Oregon,OR,2020,2020-01-01,12.0,DOL_Historical_Table_6,12.00,6
Oregon,OR,2021,2021-01-01,12.75,DOL_Historical_Table_6,12.75,6
Oregon,OR,2022,2022-01-01,13.5,DOL_Historical_Table_6,13.50,6
Oregon,OR,2023,2023-01-01,14.2,DOL_Historical_Table_6,14.20,6
Oregon,OR,2024,2024-01-01,14.7,DOL_Historical_Table_6,14.70,6
Pennsylvania,PA,2020,2020-01-01,7.25,DOL_Historical_Table_6,7.25,6
Pennsylvania,PA,2021,2021-01-01,7.25,DOL_Historical_Table_6,7.25,6
Pennsylvania,PA,2022,2022-01-01,7.25,DOL_Historical_Table_6,7.25,6
Pennsylvania,PA,2023,2023-01-01,7.25,DOL_Historical_Table_6,7.25,6
Pennsylvania,PA,2024,2024-01-01,7.25,DOL_Historical_Table_6,7.25,6
Rhode Island,RI,2020,2020-01-01,11.5,DOL_Historical_Table_6,11.50,6
Rhode Island,RI,2021,2021-01-01,11.5,DOL_Historical_Table_6,11.50,6
Rhode Island,RI,2022,2022-01-01,12.25,DOL_Historical_Table_6,12.25,6
Rhode Island,RI,2023,2023-01-01,13.0,DOL_Historical_Table_6,13.00,6
Rhode Island,RI,2024,2024-01-01,14.0,DOL_Historical_Table_6,14.00,6
South Dakota,SD,2020,2020-01-01,9.3,DOL_Historical_Table_6,9.30,6
South Dakota,SD,2021,2021-01-01,9.45,DOL_Historical_Table_6,9.45,6
South Dakota,SD,2022,2022-01-01,9.95,DOL_Historical_Table_6,9.95,6
South Dakota,SD,2023,2023-01-01,10.8,DOL_Historical_Table_6,10.80,6
South Dakota,SD,2024,2024-01-01,11.2,DOL_Historical_Table_6,11.20,6
Texas,TX,2020,2020-01-01,7.25,DOL_Historical_Table_6,7.25,6
Texas,TX,2021,2021-01-01,7.25,DOL_Historical_Table_6,7.25,6
Texas,TX,2022,2022-01-01,7.25,DOL_Historical_Table_6,7.25,6
Texas,TX,2023,2023-01-01,7.25,DOL_Historical_Table_6,7.25,6
Texas,TX,2024,2024-01-01,7.25,DOL_Historical_Table_6,7.25,6
Utah,UT,2020,2020-01-01,7.25,DOL_Historical_Table_6,7.25,6
Utah,UT,2021,2021-01-01,7.25,DOL_Historical_Table_6,7.25,6
Utah,UT,2022,2022-01-01,7.25,DOL_Historical_Table_6,7.25,6
Utah,UT,2023,2023-01-01,7.25,DOL_Historical_Table_6,7.25,6
Utah,UT,2024,2024-01-01,7.25,DOL_Historical_Table_6,7.25,6
Vermont,VT,2020,2020-01-01,10.96,DOL_Historical_Table_6,10.96(e),6
Vermont,VT,2021,2021-01-01,11.75,DOL_Historical_Table_6,11.75,6
Vermont,VT,2022,2022-01-01,12.55,DOL_Historical_Table_6,12.55,6
Vermont,VT,2023,2023-01-01,13.18,DOL_Historical_Table_6,13.18,6
Vermont,VT,2024,2024-01-01,13.67,DOL_Historical_Table_6,13.67,6
Virginia,VA,2020,2020-01-01,7.25,DOL_Historical_Table_6,7.25[c],6
Virginia,VA,2021,2021-01-01,9.5,DOL_Historical_Table_6,9.50,6
Virginia,VA,2022,2022-01-01,11.0,DOL_Historical_Table_6,11.00,6
Virginia,VA,2023,2023-01-01,12.0,DOL_Historical_Table_6,12.00,6
Virginia,VA,2024,2024-01-01,12.0,DOL_Historical_Table_6,12.00,6
Washington,WA,2020,2020-01-01,13.5,DOL_Historical_Table_6,13.50,6
Washington,WA,2021,2021-01-01,13.69,DOL_Historical_Table_6,13.69,6
Washington,WA,2022,2022-01-01,14.49,DOL_Historical_Table_6,14.49,6
Washington,WA,2023,2023-01-01,15.74,DOL_Historical_Table_6,15.74,6
Washington,WA,2024,2024-01-01,16.28,DOL_Historical_Table_6,16.28,6
West Virginia,WV,2020,2020-01-01,8.75,DOL_Historical_Table_6,8.75,6
West Virginia,WV,2021,2021-01-01,8.75,DOL_Historical_Table_6,8.75,6
West Virginia,WV,2022,2022-01-01,8.75,DOL_Historical_Table_6,8.75,6
West Virginia,WV,2023,2023-01-01,8.75,DOL_Historical_Table_6,8.75,6
West Virginia,WV,2024,2024-01-01,8.75,DOL_Historical_Table_6,8.75,6
Wisconsin,WI,2020,2020-01-01,7.25,DOL_Historical_Table_6,7.25,6
Wisconsin,WI,2021,2021-01-01,7.25,DOL_Historical_Table_6,7.25,6
Wisconsin,WI,2022,2022-01-01,7.25,DOL_Historical_Table_6,7.25,6
Wisconsin,WI,2023,2023-01-01,7.25,DOL_Historical_Table_6,7.25,6
Wisconsin,WI,2024,2024-01-01,7.25,DOL_Historical_Table_6,7.25,6
Wyoming,WY,2020,2020-01-01,5.15,DOL_Historical_Table_6,5.15,6
Wyoming,WY,2021,2021-01-01,5.15,DOL_Historical_Table_6,5.15,6
Wyoming,WY,2022,2022-01-01,5.15,DOL_Historical_Table_6,5.15,6
Wyoming,WY,2023,2023-01-01,5.15,DOL_Historical_Table_6,5.15,6
Wyoming,WY,2024,2024-01-01,5.15,DOL_Historical_Table_6,5.15,6
District of Columbia,DC,2020,2020-01-01,15.0,DOL_Historical_Table_6,15.00,6
District of Columbia,DC,2021,2021-01-01,15.2,DOL_Historical_Table_6,15.20,6
District of Columbia,DC,2022,2022-01-01,16.1,DOL_Historical_Table_6,$16.10,6
District of Columbia,DC,2023,2023-01-01,17.0,DOL_Historical_Table_6,17.00,6
District of Columbia,DC,2024,2024-01-01,17.5,DOL_Historical_Table_6,$17.50,6
Guam,,2020,2020-01-01,8.25,DOL_Historical_Table_6,8.25,6
Guam,,2021,2021-01-01,8.75,DOL_Historical_Table_6,8.75,6
Guam,,2022,2022-01-01,9.25,DOL_Historical_Table_6,9.25,6
Guam,,2023,2023-01-01,9.25,DOL_Historical_Table_6,9.25,6
Guam,,2024,2024-01-01,9.25,DOL_Historical_Table_6,9.25,6
Puerto Rico,,2020,2020-01-01,5.08,DOL_Historical_Table_6,5.08-7.25(i),6
Puerto Rico,,2021,2021-01-01,5.08,DOL_Historical_Table_6,5.08-7.25(i),6
Puerto Rico,,2022,2022-01-01,7.25,DOL_Historical_Table_6,7.25(i),6
Puerto Rico,,2023,2023-01-01,9.5,DOL_Historical_Table_6,9.50,6
Puerto Rico,,2024,2024-01-01,9.5,DOL_Historical_Table_6,9.50,6
U.S. Virgin Islands,,2020,2020-01-01,10.5,DOL_Historical_Table_6,10.50(j),6
U.S. Virgin Islands,,2021,2021-01-01,10.5,DOL_Historical_Table_6,10.50(j),6
U.S. Virgin Islands,,2022,2022-01-01,10.5,DOL_Historical_Table_6,10.50(j),6
U.S. Virgin Islands,,2023,2023-01-01,10.5,DOL_Historical_Table_6,10.50(j),6
U.S. Virgin Islands,,2024,2024-01-01,10.5,DOL_Historical_Table_6,10.50(j),6
Alabama,AL,2020,2020-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Alabama,AL,2021,2021-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Alabama,AL,2022,2022-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Alabama,AL,2023,2023-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Alabama,AL,2024,2024-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Louisiana,LA,2020,2020-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Louisiana,LA,2021,2021-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Louisiana,LA,2022,2022-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Louisiana,LA,2023,2023-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Louisiana,LA,2024,2024-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Mississippi,MS,2020,2020-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Mississippi,MS,2021,2021-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Mississippi,MS,2022,2022-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Mississippi,MS,2023,2023-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Mississippi,MS,2024,2024-01-01,7.25,Manual_Federal_Wage_Fix,...,6
South Carolina,SC,2020,2020-01-01,7.25,Manual_Federal_Wage_Fix,...,6
South Carolina,SC,2021,2021-01-01,7.25,Manual_Federal_Wage_Fix,...,6
South Carolina,SC,2022,2022-01-01,7.25,Manual_Federal_Wage_Fix,...,6
South Carolina,SC,2023,2023-01-01,7.25,Manual_Federal_Wage_Fix,...,6
South Carolina,SC,2024,2024-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Tennessee,TN,2020,2020-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Tennessee,TN,2021,2021-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Tennessee,TN,2022,2022-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Tennessee,TN,2023,2023-01-01,7.25,Manual_Federal_Wage_Fix,...,6
Tennessee,TN,2024,2024-01-01,7.25,Manual_Federal_Wage_Fix,...,6
